,SEASON_ID,GAME_ID,MATCHUP,GAME_DATE,TEAM_ID,Date,VH,Team,Final,Open,Close,ML
28822,,,,,,2018-11-14,V,CLE,95,219.5,215,700
28823,,,,,,2018-11-14,H,WAS,119,11,12.5,-1100
28824,,,,,,2018-11-14,V,CHI,82,210,213,800
28825,,,,,,2018-11-14,H,BOS,111,12,13,-1400
28826,,,,,,2018-11-14,V,DET,106,222,222,400
28827,,,,,,2018-11-14,H,TOR,104,10,9.5,-550
28828,,,,,,2018-11-14,V,MIA,120,1.5,2,-135
28829,,,,,,2018-11-14,H,BKN,107,218.5,214,115
28830,,,,,,2018-11-14,V,NYK,103,213,213.5,320
28831,,,,,,2018-11-14,H,OKC,128,9,8,-420
28832,,,,,,2018-11-14,V,NOP,100,237.5,1.5,-130
28833,,,,,,2018-11-14,H,MIN,107,1,234.5,110
28834,,,,,,2018-11-14,V,MEM,116,217.5,212.5,400
28835,,,,,,2018-11-14,H,MIL,113,9.5,9.5,-550
28836,,,,,,2018-11-14,V,UTA,68,3.5,5,-220
28837,,,,,,2018-11-14,H,DAL,118,215.5,212,180
28838,,,,,,2018-11-14,V,SAS,96,5,6,-250
28839,,,,,,2018-11-14,H,PHX,116,211.5,213,200
28840,,,,,,2018-11-14,V,POR,117,228,223,115
28841,,,,,,2018-11-14,H,LAL,126,1,2,-135
28842,,,,,,2018-11-15,V,GSW,86,220,217.5,160
28843,,,,,,2018-11-15,H,HOU,107,pk,4.5,-190
28844,,,,,,2018-11-15,V,ATL,93,221,222.5,850
28845,,,,,,2018-11-15,H,DEN,138,12.5,14,-1500
28846,,,,,,2018-11-15,V,SAS,111,219.5,217,230
28847,,,,,,2018-11-15,H,LAC,116,5,6.5,-280
28848,,,,,,2018-11-16,V,BKN,115,220.5,224,220
28849,,,,,,2018-11-16,H,WAS,104,6.5,6,-270
28850,,,,,,2018-11-16,V,MIA,91,212,214,180
28851,,,,,,2018-11-16,H,IND,99,4.5,5.5,-220
28852,,,,,,2018-11-16,V,UTA,107,216.5,216.5,125
28853,,,,,,2018-11-16,H,PHI,113,2.5,2.5,-145
28854,,,,,,2018-11-16,V,TOR,116,214,218,115
28855,,,,,,2018-11-16,H,BOS,123,1.5,2,-135
28856,,,,,,2018-11-16,V,POR,96,1,225,100
28857,,,,,,2018-11-16,H,MIN,112,223.5,1,-120
28858,,,,,,2018-11-16,V,SAC,104,212,212,225
28859,,,,,,2018-11-16,H,MEM,112,6,6.5,-275
28860,,,,,,2018-11-16,V,NYK,124,227.5,227,500
28861,,,,,,2018-11-16,H,NOP,129,10,11,-700
28862,,,,,,2018-11-16,V,CHI,104,223,225.5,1000
28863,,,,,,2018-11-16,H,MIL,123,13.5,14.5,-2000
28864,,,,,,2018-11-17,V,LAC,127,6,4,-180
28865,,,,,,2018-11-17,H,BKN,119,221,221.5,150
28866,,,,,,2018-11-17,V,LAL,117,5,4,-185
28867,,,,,,2018-11-17,H,ORL,130,222,222.5,155
28868,,,,,,2018-11-17,V,ATL,89,219,219,550
28869,,,,,,2018-11-17,H,IND,97,12.5,11,-800
28870,,,,,,2018-11-17,V,DEN,115,1,227.5,-110
28871,,,,,,2018-11-17,H,NOP,125,225,pk,-110
28872,,,,,,2018-11-17,V,PHI,122,226,225.5,125
28873,,,,,,2018-11-17,H,CHA,119,2,2.5,-145
28874,,,,,,2018-11-17,V,UTA,98,208.5,206.5,155
28875,,,,,,2018-11-17,H,BOS,86,4.5,4,-185
28876,,,,,,2018-11-17,V,SAC,112,218.5,220,750
28877,,,,,,2018-11-17,H,HOU,132,11.5,12.5,-1200
28878,,,,,,2018-11-17,V,TOR,122,9,10,-600
28879,,,,,,2018-11-17,H,CHI,83,216.5,215.5,425
28880,,,,,,2018-11-17,V,GSW,109,3.5,2.5,-135
28881,,,,,,2018-11-17,H,DAL,112,216.5,215.5,115
28882,,,,,,2018-11-17,V,OKC,110,6.5,4.5,-200
28883,,,,,,2018-11-17,H,PHX,100,217.5,217.5,170
28884,,,,,,2018-11-18,V,MEM,100,213,209,175
28885,,,,,,2018-11-18,H,MIN,87,3.5,5,-210
28886,,,,,,2018-11-18,V,POR,119,1,1.5,-125
28887,,,,,,2018-11-18,H,WAS,109,224,221,105
28888,,,,,,2018-11-18,V,LAL,113,228,1,-115
28889,,,,,,2018-11-18,H,MIA,97,1.5,225,-105
28890,,,,,,2018-11-18,V,NYK,117,213,217,170
28891,,,,,,2018-11-18,H,ORL,131,4,4.5,-200
28892,,,,,,2018-11-18,V,GSW,92,217,212.5,135
28893,,,,,,2018-11-18,H,SAS,104,1.5,3,-155
28894,,,,,,2018-11-19,V,BOS,112,1,3.5,-180
28895,,,,,,2018-11-19,H,CHA,117,216,217.5,150
28896,,,,,,2018-11-19,V,UTA,94,1,4,-180
28897,,,,,,2018-11-19,H,IND,121,203,205.5,150
28898,,,,,,2018-11-19,V,PHX,114,220,219.5,600
28899,,,,,,2018-11-19,H,PHI,119,12.5,11,-900
28900,,,,,,2018-11-19,V,CLE,102,211,213.5,400
28901,,,,,,2018-11-19,H,DET,113,10,9.5,-550
28902,,,,,,2018-11-19,V,LAC,127,7.5,6.5,-275
28903,,,,,,2018-11-19,H,ATL,119,228,232.5,225
28904,,,,,,2018-11-19,V,DEN,98,228.5,224.5,200
28905,,,,,,2018-11-19,H,MIL,104,5,5.5,-250
28906,,,,,,2018-11-19,V,SAS,126,225,222,260
28907,,,,,,2018-11-19,H,NOP,140,7.5,7.5,-330
28908,,,,,,2018-11-19,V,DAL,88,205,200.5,135
28909,,,,,,2018-11-19,H,MEM,98,3.5,3,-155
28910,,,,,,2018-11-19,V,OKC,113,2.5,5,-200
28911,,,,,,2018-11-19,H,SAC,117,223,227,170
28912,,,,,,2018-11-20,V,TOR,93,6.5,7,-330
28913,,,,,,2018-11-20,H,ORL,91,222.5,219,260
28914,,,,,,2018-11-20,V,LAC,118,230,233.5,-110
28915,,,,,,2018-11-20,H,WAS,125,1,pk,-110
28916,,,,,,2018-11-20,V,POR,118,7.5,7,-300
28917,,,,,,2018-11-20,H,NYK,114,222.5,221,240
28918,,,,,,2018-11-20,V,BKN,104,215.5,215,125
28919,,,,,,2018-11-20,H,MIA,92,3,2.5,-145
28920,,,,,,2018-11-21,V,NOP,120,234,237.5,145
28921,,,,,,2018-11-21,H,PHI,121,3.5,3.5,-170
28922,,,,,,2018-11-21,V,IND,109,215.5,215.5,142
28923,,,,,,2018-11-21,H,CHA,127,2.5,3.5,-165
28924,,,,,,2018-11-21,V,TOR,124,9.5,8,-400
28925,,,,,,2018-11-21,H,ATL,108,230,225,300
28926,,,,,,2018-11-21,V,NYK,117,216.5,215.5,1000
28927,,,,,,2018-11-21,H,BOS,109,14,14.5,-2000
28928,,,,,,2018-11-21,V,DET,124,215,214.5,350
28929,,,,,,2018-11-21,H,HOU,126,8.5,9,-450
28930,,,,,,2018-11-21,V,POR,100,226,226.5,260
28931,,,,,,2018-11-21,H,MIL,143,5.5,7.5,-330
28932,,,,,,2018-11-21,V,DEN,103,216,220.5,-110
28933,,,,,,2018-11-21,H,MIN,101,1,pk,-110
28934,,,,,,2018-11-21,V,PHX,116,211.5,1,-120
28935,,,,,,2018-11-21,H,CHI,124,2,217.5,100
28936,,,,,,2018-11-21,V,LAL,109,9,9,-500
28937,,,,,,2018-11-21,H,CLE,105,220,221.5,375
28938,,,,,,2018-11-21,V,MEM,104,199.5,199.5,135
28939,,,,,,2018-11-21,H,SAS,103,2.5,3,-155
28940,,,,,,2018-11-21,V,BKN,113,216.5,215,180
28941,,,,,,2018-11-21,H,DAL,119,7,5,-220
28942,,,,,,2018-11-21,V,SAC,119,220,222.5,400
28943,,,,,,2018-11-21,H,UTA,110,9.5,9.5,-550
28944,,,,,,2018-11-21,V,OKC,123,222.5,223.5,-110
28945,,,,,,2018-11-21,H,GSW,95,1,pk,-110
28946,,,,,,2018-11-23,V,MIN,112,1,2,-125
28947,,,,,,2018-11-23,H,BKN,102,220.5,221.5,105
28948,,,,,,2018-11-23,V,MEM,107,214.5,209.5,155
28949,,,,,,2018-11-23,H,LAC,112,3,4.5,-179
28950,,,,,,2018-11-23,V,HOU,111,3.5,3.5,-180
28951,,,,,,2018-11-23,H,DET,116,218,216,155
28952,,,,,,2018-11-23,V,NOP,109,7.5,7.5,-300
28953,,,,,,2018-11-23,H,NYK,114,238,235,245
28954,,,,,,2018-11-23,V,CLE,121,220,217.5,797
28955,,,,,,2018-11-23,H,PHI,112,13.5,13,-1300
28956,,,,,,2018-11-23,V,WAS,107,228.5,230.5,435
28957,,,,,,2018-11-23,H,TOR,125,10,10.5,-580
28958,,,,,,2018-11-23,V,BOS,114,9.5,8,-350
28959,,,,,,2018-11-23,H,ATL,96,219.5,223.5,281
28960,,,,,,2018-11-23,V,MIA,103,2,4,-170
28961,,,,,,2018-11-23,H,CHI,96,214,213,148
28962,,,,,,2018-11-23,V,SAS,111,206.5,207.5,105
28963,,,,,,2018-11-23,H,IND,100,3,1.5,-125
28964,,,,,,2018-11-23,V,CHA,104,227,230,227
28965,,,,,,2018-11-23,H,OKC,109,6,7,-277
28966,,,,,,2018-11-23,V,PHX,116,228.5,232.5,837
28967,,,,,,2018-11-23,H,MIL,114,14,13.5,-1400
28968,,,,,,2018-11-23,V,ORL,87,214.5,210,317
28969,,,,,,2018-11-23,H,DEN,112,8,8.5,-400
28970,,,,,,2018-11-23,V,UTA,83,221,219.5,125
28971,,,,,,2018-11-23,H,LAL,90,2,3,-145
28972,,,,,,2018-11-23,V,POR,97,220.5,218.5,-107
28973,,,,,,2018-11-23,H,GSW,125,2,1,-114
28974,,,,,,2018-11-24,V,HOU,108,11,6.5,-330
28975,,,,,,2018-11-24,H,CLE,117,213,208.5,267
28976,,,,,,2018-11-24,V,NOP,114,2,238.5,139
28977,,,,,,2018-11-24,H,WAS,124,240,3.5,-159
28978,,,,,,2018-11-24,V,CHI,96,216.5,219,520
28979,,,,,,2018-11-24,H,MIN,111,9.5,11.5,-725
28980,,,,,,2018-11-24,V,DEN,105,217,217,199
28981,,,,,,2018-11-24,H,OKC,98,5,6,-240
28982,,,,,,2018-11-24,V,SAS,129,221,227,398
28983,,,,,,2018-11-24,H,MIL,135,9,10,-522
28984,,,,,,2018-11-24,V,SAC,116,229.5,226,222
28985,,,,,,2018-11-24,H,GSW,117,4.5,6.5,-270
28986,,,,,,2018-11-24,V,BOS,104,2.5,2.5,-140
28987,,,,,,2018-11-24,H,DAL,113,213,213,120
28988,,,,,,2018-11-25,V,ORL,108,217.5,217,275
28989,,,,,,2018-11-25,H,LAL,104,8.5,7.5,-350
28990,,,,,,2018-11-25,V,PHX,107,217.5,221.5,300
28991,,,,,,2018-11-25,H,DET,118,8.5,8.5,-400
28992,,,,,,2018-11-25,V,MIA,115,218.5,215,650
28993,,,,,,2018-11-25,H,TOR,125,11,12,-1000
28994,,,,,,2018-11-25,V,PHI,127,3,4.5,-200
28995,,,,,,2018-11-25,H,BKN,125,223,225.5,170
28996,,,,,,2018-11-25,V,NYK,103,208.5,205.5,285
28997,,,,,,2018-11-25,H,MEM,98,8.5,8,-370
28998,,,,,,2018-11-25,V,CHA,123,8,6.5,-300
28999,,,,,,2018-11-25,H,ATL,124,230.5,228.5,240
29000,,,,,,2018-11-25,V,UTA,133,3,4,-180
29001,,,,,,2018-11-25,H,SAC,112,218,218.5,150
29002,,,,,,2018-11-25,V,LAC,104,227.5,227,150
29003,,,,,,2018-11-25,H,POR,100,3.5,4,-180
29004,,,,,,2018-11-26,V,MIN,102,7,6,-240
29005,,,,,,2018-11-26,H,CLE,95,216.5,214.5,190
29006,,,,,,2018-11-26,V,MIL,107,4.5,4.5,-200
29007,,,,,,2018-11-26,H,CHA,110,236.5,234,170
29008,,,,,,2018-11-26,V,HOU,131,3.5,223,105
29009,,,,,,2018-11-26,H,WAS,135,225.5,1.5,-125
29010,,,,,,2018-11-26,V,SAS,108,6,6.5,-280
29011,,,,,,2018-11-26,H,CHI,107,213.5,215,230
29012,,,,,,2018-11-26,V,BOS,124,1.5,228,110
29013,,,,,,2018-11-26,H,NOP,107,226.5,2,-130
29014,,,,,,2018-11-26,V,IND,121,203,206.5,170
29015,,,,,,2018-11-26,H,UTA,88,4.5,4.5,-200
29016,,,,,,2018-11-26,V,ORL,110,214.5,215,240
29017,,,,,,2018-11-26,H,GSW,116,7.5,7,-300
29018,,,,,,2018-11-27,V,NYK,108,220.5,220,275
29019,,,,,,2018-11-27,H,DET,115,7,7.5,-350
29020,,,,,,2018-11-27,V,ATL,115,221,224,260
29021,,,,,,2018-11-27,H,MIA,113,7,7.5,-330
29022,,,,,,2018-11-27,V,TOR,122,3.5,5.5,-250
29023,,,,,,2018-11-27,H,MEM,114,205,208.5,200
29024,,,,,,2018-11-27,V,IND,109,2.5,2.5,-145
29025,,,,,,2018-11-27,H,PHX,104,212.5,216.5,125
29026,,,,,,2018-11-27,V,LAL,85,211.5,219,130
29027,,,,,,2018-11-27,H,DEN,117,4,3,-150
29028,,,,,,2018-11-28,V,NYK,91,227.5,227,750
29029,,,,,,2018-11-28,H,PHI,117,12.5,12.5,-1200
29030,,,,,,2018-11-28,V,ATL,94,233,231,650
29031,,,,,,2018-11-28,H,CHA,108,12,12,-1000
29032,,,,,,2018-11-28,V,UTA,101,3,3.5,-170
29033,,,,,,2018-11-28,H,BKN,91,216.5,215,145
29034,,,,,,2018-11-28,V,SAS,89,216,215.5,155
29035,,,,,,2018-11-28,H,MIN,128,4,4.5,-185
29036,,,,,,2018-11-28,V,DAL,128,214,217,200
29037,,,,,,2018-11-28,H,HOU,108,7,5.5,-250
29038,,,,,,2018-11-28,V,CHI,113,227.5,230,1100
29039,,,,,,2018-11-28,H,MIL,116,13.5,15,-2500
29040,,,,,,2018-11-28,V,CLE,83,216,215.5,750
29041,,,,,,2018-11-28,H,OKC,100,13,12.5,-1200
29042,,,,,,2018-11-28,V,WAS,104,242,242,230
29043,,,,,,2018-11-28,H,NOP,125,6,6.5,-280
29044,,,,,,2018-11-28,V,ORL,112,212,215,400
29045,,,,,,2018-11-28,H,POR,115,8.5,10,-550
29046,,,,,,2018-11-28,V,PHX,99,228,230,600
29047,,,,,,2018-11-28,H,LAC,115,11,12,-900
29048,,,,,,2018-11-29,V,GSW,128,226.5,223,375
29049,,,,,,2018-11-29,H,TOR,131,9.5,9.5,-500
29050,,,,,,2018-11-29,V,LAC,133,2,2,-135
29051,,,,,,2018-11-29,H,SAC,121,232.5,236,115
29052,,,,,,2018-11-29,V,IND,96,215.5,220,180
29053,,,,,,2018-11-29,H,LAL,104,5,5,-220
29054,,,,,,2018-11-30,V,WAS,98,235,233.5,340
29055,,,,,,2018-11-30,H,PHI,123,7.5,8.5,-440
29056,,,,,,2018-11-30,V,CHI,88,216.5,217,340
29057,,,,,,2018-11-30,H,DET,107,9,8.5,-440
29058,,,,,,2018-11-30,V,CLE,95,209,206.5,850
29059,,,,,,2018-11-30,H,BOS,128,13.5,12.5,-1500
29060,,,,,,2018-11-30,V,UTA,119,217,218,110
29061,,,,,,2018-11-30,H,CHA,111,1.5,2,-130
29062,,,,,,2018-11-30,V,MEM,131,2,2.5,-145
29063,,,,,,2018-11-30,H,BKN,125,208,206.5,125
29064,,,,,,2018-11-30,V,NOP,101,3,3,-150
29065,,,,,,2018-11-30,H,MIA,106,229.5,228.5,130
29066,,,,,,2018-11-30,V,HOU,136,217,3.5,-180
29067,,,,,,2018-11-30,H,SAS,105,1,216,150
29068,,,,,,2018-11-30,V,ATL,109,225,230,850
29069,,,,,,2018-11-30,H,OKC,124,13.5,13,-1500
29070,,,,,,2018-11-30,V,ORL,99,1.5,4.5,-190
29071,,,,,,2018-11-30,H,PHX,85,216,215.5,160
29072,,,,,,2018-11-30,V,DAL,103,221,223,150
29073,,,,,,2018-11-30,H,LAL,114,4.5,4,-180
29074,,,,,,2018-11-30,V,DEN,113,214.5,214.5,105
29075,,,,,,2018-11-30,H,POR,112,2.5115,1.5,-125
29076,,,,,,2018-12-01,V,MIL,134,9,8.5,-425
29077,,,,,,2018-12-01,H,NYK,136,231,230,325
29078,,,,,,2018-12-01,V,GSW,102,4,4.5,-210
29079,,,,,,2018-12-01,H,DET,111,226.5,229.5,175
29080,,,,,,2018-12-01,V,BKN,88,226,227.5,225
29081,,,,,,2018-12-01,H,WAS,102,4.5,6.5,-275
29082,,,,,,2018-12-01,V,BOS,118,213.5,216.5,105
29083,,,,,,2018-12-01,H,MIN,109,1.5,1.5,-125
29084,,,,,,2018-12-01,V,CHI,105,220,219,900
29085,,,,,,2018-12-01,H,HOU,121,11.5,13.5,-1600
29086,,,,,,2018-12-01,V,TOR,106,13.5,12.5,-1200
29087,,,,,,2018-12-01,H,CLE,95,217.5,213,750
29088,,,,,,2018-12-01,V,IND,110,222.5,1.5,-125
29089,,,,,,2018-12-01,H,SAC,111,pk,225,105
29090,,,,,,2018-12-02,V,PHX,96,224.5,221,600
29091,,,,,,2018-12-02,H,LAL,120,11,12,-900
29092,,,,,,2018-12-02,V,NOP,119,235,232.5,130
29093,,,,,,2018-12-02,H,CHA,109,1.5,3,-150
29094,,,,,,2018-12-02,V,MEM,95,212.5,212,225
29095,,,,,,2018-12-02,H,PHI,103,5.5,6.5,-275
29096,,,,,,2018-12-02,V,UTA,100,3.5,4,-180
29097,,,,,,2018-12-02,H,MIA,102,210.5,208.5,150
29098,,,,,,2018-12-02,V,POR,118,1,217.5,-110
29099,,,,,,2018-12-02,H,SAS,131,217,pk,-110
29100,,,,,,2018-12-02,V,LAC,110,1,3,-160
29101,,,,,,2018-12-02,H,DAL,114,224,224,140
29102,,,,,,2018-12-03,V,OKC,110,1.5,2,-135
29103,,,,,,2018-12-03,H,DET,83,220,218,115
29104,,,,,,2018-12-03,V,WAS,110,2,2,-130
29105,,,,,,2018-12-03,H,NYK,107,227.5,229,110
29106,,,,,,2018-12-03,V,GSW,128,10.5,11,-800
29107,,,,,,2018-12-03,H,ATL,111,232,236,550
29108,,,,,,2018-12-03,V,DEN,106,218,219.5,240
29109,,,,,,2018-12-03,H,TOR,103,6.5,7,-300
29110,,,,,,2018-12-03,V,CLE,99,212,211,210
29111,,,,,,2018-12-03,H,BKN,97,6,6,-260
29112,,,,,,2018-12-03,V,HOU,91,1.5,2.5,-140
29113,,,,,,2018-12-03,H,MIN,103,221.5,222.5,120
29114,,,,,,2018-12-03,V,LAC,129,238.5,235,105
29115,,,,,,2018-12-03,H,NOP,126,3,1.5,-125
29116,,,,,,2018-12-04,V,CHI,90,208.5,210.5,320
29117,,,,,,2018-12-04,H,IND,96,9,8.5,-420
29118,,,,,,2018-12-04,V,ORL,105,207.5,208,125
29119,,,,,,2018-12-04,H,MIA,90,1.5,2.5,-145
29120,,,,,,2018-12-04,V,POR,102,219,217,105
29121,,,,,,2018-12-04,H,DAL,111,pk,1.5,-125
29122,,,,,,2018-12-04,V,SAC,122,6,5.5,-240
29123,,,,,,2018-12-04,H,PHX,105,226,223,190
29124,,,,,,2018-12-04,V,SAS,105,214.5,215.5,275
29125,,,,,,2018-12-04,H,UTA,139,5.5,8,-350
29126,,,,,,2018-12-05,V,GSW,129,11,11,-850
29127,,,,,,2018-12-05,H,CLE,105,222.5,219.5,575
29128,,,,,,2018-12-05,V,DEN,124,4.5,4.5,-200
29129,,,,,,2018-12-05,H,ORL,118,208.5,206.5,170
29130,,,,,,2018-12-05,V,WAS,131,5.5,3.5,-160
29131,,,,,,2018-12-05,H,ATL,117,231.5,228.5,140
29132,,,,,,2018-12-05,V,OKC,114,7,6,-270
29133,,,,,,2018-12-05,H,BKN,112,216.5,221,220
29134,,,,,,2018-12-05,V,CHA,104,218.5,222.5,170
29135,,,,,,2018-12-05,H,MIN,121,3.5,4.5,-200
29136,,,,,,2018-12-05,V,PHI,102,229,229,220
29137,,,,,,2018-12-05,H,TOR,113,6,6.5,-270
29138,,,,,,2018-12-05,V,DET,92,228,226,260
29139,,,,,,2018-12-05,H,MIL,115,8,7.5,-330
29140,,,,,,2018-12-05,V,DAL,106,228.5,227,180
29141,,,,,,2018-12-05,H,NOP,132,6,5.5,-220
29142,,,,,,2018-12-05,V,LAC,86,212.5,209.5,110
29143,,,,,,2018-12-05,H,MEM,96,pk,2,-130
29144,,,,,,2018-12-05,V,SAS,113,221,225.5,300
29145,,,,,,2018-12-05,H,LAL,121,7,7.5,-400
29146,,,,,,2018-12-06,V,NYK,100,218.5,218,850
29147,,,,,,2018-12-06,H,BOS,128,12.5,13.5,-1500
29148,,,,,,2018-12-06,V,PHX,86,215,211,800
29149,,,,,,2018-12-06,H,POR,108,14,13,-1400
29150,,,,,,2018-12-06,V,HOU,91,218,216,105
29151,,,,,,2018-12-06,H,UTA,118,1.5,1.5,-125
29152,,,,,,2018-12-07,V,PHI,117,1.5,221,115
29153,,,,,,2018-12-07,H,DET,111,219.5,2,-135
29154,,,,,,2018-12-07,V,IND,112,206,206.5,145
29155,,,,,,2018-12-07,H,ORL,90,1.5,3.5,-170
29156,,,,,,2018-12-07,V,DEN,107,1.5,218.5,100
29157,,,,,,2018-12-07,H,CHA,113,218,1,-120
29158,,,,,,2018-12-07,V,SAC,129,3.5,3,-155
29159,,,,,,2018-12-07,H,CLE,110,221.5,222.5,135
29160,,,,,,2018-12-07,V,TOR,105,9.5,8.5,-420
29161,,,,,,2018-12-07,H,BKN,106,223,221.5,320
29162,,,,,,2018-12-07,V,MEM,107,217,214,190
29163,,,,,,2018-12-07,H,NOP,103,4.5,5,-240
29164,,,,,,2018-12-07,V,OKC,112,9.5,8.5,-500
29165,,,,,,2018-12-07,H,CHI,114,216.5,218.5,375
29166,,,,,,2018-12-07,V,LAL,120,1,1,-120
29167,,,,,,2018-12-07,H,SAS,133,225.5,223.5,100
29168,,,,,,2018-12-07,V,MIA,115,8,8.5,-420
29169,,,,,,2018-12-07,H,PHX,98,210,210.5,320
29170,,,,,,2018-12-07,V,GSW,105,239.5,241.5,110
29171,,,,,,2018-12-07,H,MIL,95,1.5,2,-130
29172,,,,,,2018-12-08,V,HOU,104,3,3.5,-169
29173,,,,,,2018-12-08,H,DAL,107,218,219,146
29174,,,,,,2018-12-08,V,SAC,97,222,222.5,172
29175,,,,,,2018-12-08,H,IND,107,3,5,-205
29176,,,,,,2018-12-08,V,DEN,98,8.5,5.5,-230
29177,,,,,,2018-12-08,H,ATL,106,223.5,225,192
29178,,,,,,2018-12-08,V,WAS,101,5.5,7.5,-350
29179,,,,,,2018-12-08,H,CLE,116,219,216.5,281
29180,,,,,,2018-12-08,V,BKN,112,219,219.5,105
29181,,,,,,2018-12-08,H,NYK,104,2,2,-125
29182,,,,,,2018-12-08,V,BOS,133,7.5,7.5,-345
29183,,,,,,2018-12-08,H,CHI,77,216.5,214,278
29184,,,,,,2018-12-08,V,LAL,111,207.5,208.5,120
29185,,,,,,2018-12-08,H,MEM,88,2.5,2.5,-140
29186,,,,,,2018-12-08,V,MIN,105,218,220.5,144
29187,,,,,,2018-12-08,H,POR,113,1.5,3.5,-165
29188,,,,,,2018-12-08,V,MIA,121,220.5,219,428
29189,,,,,,2018-12-08,H,LAC,98,6.5,9.5,-570
29190,,,,,,2018-12-09,V,NOP,116,1,2.5,-140
29191,,,,,,2018-12-09,H,DET,108,228,224.5,120
29192,,,,,,2018-12-09,V,MIL,104,231,229.5,175
29193,,,,,,2018-12-09,H,TOR,99,5.5,5,-210
29194,,,,,,2018-12-09,V,UTA,97,2.5,4,-180
29195,,,,,,2018-12-09,H,SAS,110,218,218,150
29196,,,,,,2018-12-09,V,CHA,119,5.5,6,-250
29197,,,,,,2018-12-09,H,NYK,107,225,225.5,200
29198,,,,,,2018-12-10,V,WAS,101,216,216.5,200
29199,,,,,,2018-12-10,H,IND,109,7,6,-250
29200,,,,,,2018-12-10,V,DET,102,219.5,218,600
29201,,,,,,2018-12-10,H,PHI,116,8,11.5,-900
29202,,,,,,2018-12-10,V,NOP,100,230.5,222.5,120
29203,,,,,,2018-12-10,H,BOS,113,6,2.5,-140
29204,,,,,,2018-12-10,V,CLE,92,223,217,425
29205,,,,,,2018-12-10,H,MIL,108,14,10,-600
29206,,,,,,2018-12-10,V,UTA,113,218.5,217.5,180
29207,,,,,,2018-12-10,H,OKC,122,5,5,-220
29208,,,,,,2018-12-10,V,SAC,108,1.5,2,-130
29209,,,,,,2018-12-10,H,CHI,89,225,226.5,110
29210,,,,,,2018-12-10,V,ORL,76,211.5,210.5,160
29211,,,,,,2018-12-10,H,DAL,101,5.5,4.5,-190
29212,,,,,,2018-12-10,V,LAC,123,11,9.5,-600
29213,,,,,,2018-12-10,H,PHX,119,220,222.5,425
29214,,,,,,2018-12-10,V,MEM,99,200,197.5,140
29215,,,,,,2018-12-10,H,DEN,105,1.5,3,-160
29216,,,,,,2018-12-10,V,MIN,108,226,228.5,425
29217,,,,,,2018-12-10,H,GSW,116,10,10,-600
29218,,,,,,2018-12-10,V,MIA,105,218,222,180
29219,,,,,,2018-12-10,H,LAL,108,5,5,-220
29220,,,,,,2018-12-11,V,POR,104,219.5,220.5,225
29221,,,,,,2018-12-11,H,HOU,111,6,6.5,-275
29222,,,,,,2018-12-11,V,PHX,86,218,217.5,775
29223,,,,,,2018-12-11,H,SAS,111,12.5,12.5,-1300
29224,,,,,,2018-12-11,V,TOR,123,4,3,-160
29225,,,,,,2018-12-11,H,LAC,99,224.5,219,140
29226,,,,,,2018-12-12,V,BKN,127,221,224.5,210
29227,,,,,,2018-12-12,H,PHI,124,8.5,6,-260
29228,,,,,,2018-12-12,V,BOS,130,5,3.5,-180
29229,,,,,,2018-12-12,H,WAS,125,223.5,220,150
29230,,,,,,2018-12-12,V,NYK,106,1.5,1,-115
29231,,,,,,2018-12-12,H,CLE,113,214,215,-105
29232,,,,,,2018-12-12,V,DET,107,219.5,216.5,185
29233,,,,,,2018-12-12,H,CHA,108,5,5.5,-230
29234,,,,,,2018-12-12,V,MIL,97,2,2,-130
29235,,,,,,2018-12-12,H,IND,113,219,218.5,110
29236,,,,,,2018-12-12,V,POR,83,205.5,201.5,145
29237,,,,,,2018-12-12,H,MEM,92,3,3.5,-170
29238,,,,,,2018-12-12,V,OKC,114,232,2.5,-140
29239,,,,,,2018-12-12,H,NOP,118,1,234.5,120
29240,,,,,,2018-12-12,V,ATL,107,223,226,400
29241,,,,,,2018-12-12,H,DAL,114,10,9.5,-550
29242,,,,,,2018-12-12,V,MIA,84,209.5,211,325
29243,,,,,,2018-12-12,H,UTA,111,5.5,8.5,-425
29244,,,,,,2018-12-12,V,MIN,130,2,3,-150
29245,,,,,,2018-12-12,H,SAC,141,228,227,130
29246,,,,,,2018-12-12,V,TOR,113,228,226.5,275
29247,,,,,,2018-12-12,H,GSW,93,7,8,-350
29248,,,,,,2018-12-13,V,LAL,111,221.5,226.5,200
29249,,,,,,2018-12-13,H,HOU,126,5.5,6,-250
29250,,,,,,2018-12-13,V,LAC,87,225.5,221.5,130
29251,,,,,,2018-12-13,H,SAS,125,2,3,-150
29252,,,,,,2018-12-13,V,CHI,91,207.5,212.5,190
29253,,,,,,2018-12-13,H,ORL,97,4,5.5,-240
29254,,,,,,2018-12-13,V,DAL,89,7.5,6,-260
29255,,,,,,2018-12-13,H,PHX,99,211,210,210
29256,,,,,,2018-12-14,V,ATL,108,224.5,221.5,650
29257,,,,,,2018-12-14,H,BOS,129,13.5,12,-1000
29258,,,,,,2018-12-14,V,NYK,126,224.5,224,425
29259,,,,,,2018-12-14,H,CHA,124,10.5,10,-600
29260,,,,,,2018-12-14,V,MIL,114,10.5,9.5,-550
29261,,,,,,2018-12-14,H,CLE,102,218.5,220.5,400
29262,,,,,,2018-12-14,V,IND,113,217.5,219.5,130
29263,,,,,,2018-12-14,H,PHI,101,5,3,-150
